replication,product,exit_time_h,batch_id,volume_m3,source_aserradero_batch_id,lead_time_h
0,P2,3214.921338803956,373,12.989,579,5.625
0,P1,3223.462352168348,176,14.059,581,7.706
0,P3,3226.122778673727,155,14.36,580,12.075
0,P1,3226.595731138144,177,14.079,582,0.556
0,P1,3229.304382926586,178,15.824,583,0.403
0,P2,3237.7183949184437,375,13.116,584,5.345
0,P1,3247.547910409072,179,15.557,585,3.323
0,P1,3251.6701995302287,180,15.882,586,0.667
0,P2,3258.2186823021857,376,13.201,587,3.94
0,P2,3261.4725164910733,377,12.792,588,3.393
0,P2,3271.959706816239,378,13.032,590,8.529
0,P1,3274.784418938236,181,14.498,591,0.434
0,P3,3275.1940514619937,156,13.707,589,13.908
0,P1,3282.8119315112854,182,14.408,593,0.429
0,P2,3283.591557753848,380,14.692,592,4.632
0,P2,3296.058433042966,381,14.663,595,7.2
0,P3,3299.3736954095475,157,14.37,594,13.678
0,P3,3304.125568643254,158,12.934,596,6.364
0,P2,3307.2222868405274,384,13.014,597,6.331
0,P2,3309.0971072947386,385,12.869,598,4.706
0,P1,3319.8542323733504,183,15.759,601,6.101
0,P2,3320.8982494717784,386,26.554,599,11.502
0,P2,3325.8069680784247,387,14.419,602,3.918
0,P2,3331.4085370774264,388,14.566,603,3.957
0,P2,3334.829944387413,389,14.349,604,4.118
0,P1,3334.916269803266,184,14.204,605,0.779
0,P2,3368.189451854148,390,14.426,606,32.282
0,P1,3371.5628574662624,185,15.692,607,0.539
0,P3,3382.6573701363545,159,14.434,608,7.3
0,P2,3394.8868919913366,393,14.507,609,17.065
0,P3,3395.890682631498,160,26.781,610,13.059
0,P3,3400.2091541821374,161,14.034,612,5.846
0,P2,3404.6410104826346,395,14.417,613,5.948
0,P1,3405.139790886248,186,14.053,615,0.584
0,P3,3410.3759585603584,162,14.554,614,8.549
0,P1,3415.501434547746,187,15.461,616,7.611
0,P2,3424.8317468709215,397,14.248,617,5.892
0,P2,3426.713600757795,398,14.281,618,5.462
0,P3,3432.029074899593,163,14.239,619,7.38
0,P3,3442.129108219776,164,14.174,620,7.281
0,P2,3448.4351194121723,401,13.386,621,5.803
0,P3,3453.8086527414016,165,14.322,622,8.297
0,P2,3456.507587861255,403,14.073,623,6.919
0,P1,3463.542222816928,188,14.441,625,7.874
0,P3,3466.5660454942513,166,12.803,624,14.63
0,P2,3471.639317309698,405,14.307,626,5.677
0,P2,3473.80573468538,406,14.182,627,5.393
0,P2,3476.6187279473597,407,14.569,628,4.386
0,P1,3478.9082650197097,189,14.031,630,0.587
0,P2,3479.5535331225587,408,14.822,629,4.932
0,P2,3488.4027457610796,409,14.23,631,6.215
0,P1,3496.186635456702,190,14.254,633,0.486
0,P3,3496.859135554137,167,14.222,632,6.344
0,P2,3504.661291370334,411,13.995,634,5.135
0,P1,3535.5233913679344,191,15.128,636,29.087
0,P2,3536.2695667591547,412,14.696,635,33.335
0,P2,3542.9977639961517,413,13.109,637,4.804
0,P2,3544.6851004320793,414,14.615,638,3.554
0,P2,3548.712718201546,415,13.304,639,4.35
0,P1,3551.4622587627164,192,14.458,641,0.63
0,P2,3561.5732174141267,416,26.518,640,9.807
0,P2,3567.0079955781653,417,13.273,643,4.37
0,P3,3573.5871223485697,168,13.776,644,6.532
0,P3,3576.184818840784,169,13.272,645,5.201
0,P2,3585.607989533696,420,26.66,646,10.449
0,P2,3590.9968886874744,421,13.898,648,5.644
0,P2,3593.985339436518,422,13.761,649,5.97
0,P1,3599.123402438157,193,15.763,653,0.557
0,P2,3600.7795665304952,423,25.884,650,9.36
0,P2,3608.1915183437536,424,14.219,652,12.315
0,P3,3611.061319003696,170,13.287,654,8.694
0,P1,3616.84428176077,194,15.372,657,0.419
0,P2,3617.0169872469883,426,14.289,655,7.134
0,P2,3619.486370654934,427,14.088,656,5.594
0,P1,3623.1238098175118,195,15.801,659,0.636
0,P2,3623.5603688882557,428,14.681,658,4.548
0,P2,3632.456425277358,429,13.517,660,5.91
0,P1,3635.4080527377937,196,15.42,661,0.49
0,P1,3637.6445391765674,197,15.061,662,0.518
0,P2,3644.6869152627546,430,14.554,663,4.045
0,P1,3645.0677585600615,198,13.748,664,0.536
0,P1,3655.3264985782716,199,15.065,665,7.471
0,P3,3664.4303716041077,171,13.117,666,6.344
0,P2,3666.5410758389608,432,12.846,667,4.723
0,P2,3671.879565987794,433,14.819,668,3.666
0,P2,3704.445815321064,434,14.382,669,35.269
0,P2,3710.1671268463415,435,14.731,670,4.29
0,P1,3712.170724795593,200,14.189,672,0.629
0,P3,3716.368497974275,172,13.628,671,8.603
0,P2,3720.792975430793,437,12.991,673,6.009
0,P2,3729.6963982348207,438,25.763,674,10.2
0,P1,3730.867608723633,201,14.823,676,0.679
0,P1,3733.719903461058,202,15.298,677,0.628
0,P3,3745.813610144654,173,13.982,678,7.785
0,P2,3754.2877813009995,440,27.566,679,10.288
0,P1,3761.313255431312,203,14.468,682,0.51
0,P2,3761.4437096937418,441,13.493,681,4.123
0,P3,3779.6204433819566,174,25.827,683,13.054
0,P3,3784.445528475728,175,13.891,685,6.759
0,P3,3787.340361155248,176,12.979,686,6.746
0,P1,3789.4643598282637,204,14.927,688,0.547
0,P2,3789.86119731548,445,13.649,687,4.97
0,P2,3799.654161801584,446,12.957,689,7.501
0,P2,3805.2286328900645,447,12.882,690,3.422
0,P3,3812.0086076294997,177,12.847,691,5.607
0,P2,3815.385082607705,449,13.787,692,4.863
0,P1,3823.659308044497,205,14.304,694,5.357
0,P3,3826.0532054399705,178,14.57,693,11.161
0,P2,3831.860167527032,451,13.461,695,5.679
0,P3,3836.6389809344796,179,13.648,696,6.567
0,P3,3873.9342814535676,180,13.744,697,32.249
0,P1,3875.445605142925,206,15.705,698,0.68
0,P2,3883.614669820711,454,13.789,699,4.675
0,P3,3889.047831260223,181,14.19,700,6.55
0,P1,3895.5561892895325,207,14.015,701,3.246
0,P3,3902.8599388595703,182,14.041,702,5.038
0,P2,3906.5706661510867,457,14.385,703,5.482
0,P3,3911.814256242714,183,13.668,704,7.098
0,P1,3919.5760347796895,208,15.834,706,7.339
0,P3,3921.2057699987545,184,14.207,705,13.54
0,P1,3943.47716579419,209,13.899,707,6.134
0,P1,3950.8461675996277,210,14.843,709,0.61
0,P3,3951.6315296117336,185,13.883,708,4.679
0,P3,3960.3691793307216,186,13.238,710,6.105
0,P2,3969.396145103361,462,26.187,711,10.739
0,P3,3978.039033657437,187,14.593,713,7.171
0,P3,3980.609752108701,188,14.069,714,6.951
0,P3,3984.8837012790827,189,14.635,715,8.155
0,P2,3994.2406124613835,466,26.066,716,12.794
0,P1,3995.3272954478834,211,14.834,718,0.715
0,P2,4002.4824512658183,467,14.552,719,3.491
0,P3,4007.8474160872033,190,13.714,720,5.367
0,P1,4008.498965120302,212,14.929,721,2.873
0,P2,4040.748118480736,469,13.502,722,30.238
0,P1,4046.1421895052613,213,14.059,724,0.512
0,P2,4046.485153196389,470,14.485,723,4.432
0,P3,4055.8476894806495,191,14.372,725,6.817
0,P2,4065.472747349823,472,26.474,726,10.604
0,P3,4072.6234994057063,192,14.404,728,6.796
0,P1,4073.0084831486374,214,14.089,730,0.712
0,P2,4075.755289106274,474,14.69,729,6.439
0,P1,4076.0857845333803,215,14.324,731,0.621
0,P1,4087.4859771453084,216,13.81,733,4.447
0,P3,4090.4254470872443,193,12.867,732,11.172
0,P1,4091.8765401724822,217,15.685,734,0.615
0,P1,4093.929084319582,218,15.195,735,0.59
0,P1,4097.056023999652,219,15.681,736,0.815
0,P3,4104.944660900203,194,14.065,737,5.589
0,P1,4111.5210795785615,220,14.299,739,5.916
0,P3,4113.252116467206,195,14.52,738,10.227
0,P1,4119.65481428131,221,14.759,741,0.714
0,P2,4120.902974215194,478,13.889,740,6.095
0,P1,4121.979628349229,222,14.855,742,0.584
0,P1,4135.631394507837,223,14.737,744,5.408
0,P2,4136.078611032065,479,12.933,743,11.369
0,P2,4141.887702732448,480,13.453,745,4.126
0,P3,4148.5596757714,196,13.771,746,6.904
0,P3,4150.921717538226,197,13.472,747,6.638
0,P1,4167.832037074613,224,14.012,749,0.412
0,P3,4168.9494478980105,198,12.66,748,5.753
0,P1,4170.922294982175,225,15.212,750,0.587
0,P3,4209.447746340011,199,13.907,751,37.882
0,P2,4210.029066320198,485,13.923,752,32.769
0,P2,4214.5534293521405,486,13.073,753,4.645
0,P1,4217.038868333083,226,15.829,755,0.52
0,P2,4217.736431024742,487,13.277,754,4.183
0,P1,4220.34397591492,227,15.112,756,0.676
0,P2,4232.049407578913,488,13.385,757,5.686
0,P3,4240.382618214679,200,13.409,758,6.028
0,P3,4243.299050049077,201,14.443,759,6.366
0,P2,4247.518880617374,491,13.557,760,5.935
0,P2,4256.16168278084,492,13.929,761,11.392
0,P2,4260.997918617354,493,29.306,762,12.594
0,P2,4263.216659581552,494,13.518,764,5.554
0,P1,4264.71112104806,228,14.67,766,0.622
0,P2,4267.64586618124,495,13.279,765,6.749
0,P2,4271.1243627164395,496,13.587,767,3.42
0,P2,4281.203077898432,497,25.596,768,9.563
0,P3,4292.1460386398785,202,12.805,770,9.134
0,P1,4292.528457384058,229,13.909,773,0.95
0,P3,4293.588632207697,203,12.753,771,8.91
0,P2,4306.083093892815,500,27.667,772,14.188
0,P1,4307.432396719759,230,15.06,775,0.566
0,P1,4331.716099261153,231,14.771,780,0.513
0,P3,4332.66307318773,204,26.881,776,17.698
0,P2,4334.530470824867,502,28.483,777,16.636
0,P1,4334.727309066147,232,14.737,781,0.463
0,P2,4342.0302772946725,503,13.843,782,2.805
0,P1,4343.328986824839,233,15.519,783,0.595
0,P3,4377.946488556,205,13.631,784,32.549
0,P1,4379.172119665729,234,15.619,785,0.498
0,P2,4387.328006794433,505,12.902,786,5.123
0,P2,4389.581013785448,506,14.205,787,4.695
0,P2,4401.62230872599,507,26.352,788,10.685
0,P3,4404.979611966201,206,14.112,789,14.794
0,P1,4405.845420374171,235,15.844,792,0.586
0,P2,4407.924742273531,509,13.739,791,6.453
0,P2,4412.903427268025,510,13.17,793,4.051
0,P2,4416.116491598131,511,12.934,794,4.542
0,P2,4424.964980354419,512,28.731,795,9.376
0,P2,4430.283192762598,513,13.207,797,4.225
0,P1,4434.577744944285,236,15.077,799,0.502
0,P3,4438.203287030655,207,13.885,798,7.362
0,P3,4449.113953793582,208,12.744,800,11.076
0,P2,4449.995372574188,516,14.144,801,8.832
0,P1,4450.841268811194,237,13.827,802,0.764
0,P1,4456.9126136315135,238,15.475,804,0.567
0,P2,4457.450318697527,517,14.314,803,4.184
0,P2,4472.0573736153665,518,13.317,805,7.472
0,P1,4477.325516388124,239,15.0,807,0.53
0,P2,4477.4897787500595,519,14.777,806,4.298
0,P1,4495.8829296337035,240,15.571,810,7.074
0,P2,4496.179160106936,520,13.091,808,14.395
0,P3,4499.891142966212,209,14.45,809,14.515
0,P1,4502.763159769229,241,15.338,812,0.56
0,P3,4503.49292559068,210,13.288,811,4.918
0,P2,4510.887669453375,523,13.857,813,5.023
0,P2,4545.206568720942,524,29.274,814,32.907
0,P1,4549.456508078456,242,15.462,817,0.638
0,P3,4552.905581911654,211,13.149,816,6.747
0,P3,4557.2270498226435,212,13.524,818,5.706
0,P3,4560.872044662302,213,13.663,819,5.127
0,P1,4567.552222513839,243,14.365,820,8.117
0,P1,4570.242879148419,244,14.168,821,0.683
0,P1,4577.379436153932,245,15.042,823,0.634
0,P3,4577.872315639723,214,12.979,822,4.516
0,P1,4580.20300445286,246,14.423,824,0.588
0,P1,4591.569828339726,247,13.92,826,6.397
0,P3,4593.970603998912,215,13.706,825,10.904
0,P1,4594.182989269602,248,15.44,827,0.55
0,P1,4597.3598625917375,249,14.471,828,0.521
0,P2,4606.3787335136685,530,13.972,829,5.482
0,P1,4618.090774467486,250,14.212,833,0.479
0,P2,4619.642250047461,532,13.823,832,9.461
0,P3,4621.404358017322,216,26.503,830,15.378
0,P3,4627.326211034318,217,14.287,834,6.792
0,P3,4643.354660421396,218,28.249,835,11.177
0,P1,4645.270481972781,251,14.72,837,0.664
0,P1,4648.252129189774,252,15.451,838,0.552
0,P1,4651.359254725058,253,15.113,839,0.53
0,P1,4654.819333111684,254,15.571,840,0.839
0,P3,4664.8340172381995,219,12.904,841,6.966
0,P2,4671.61113347577,536,14.695,842,5.137
0,P3,4676.881695232109,220,12.844,843,6.212
0,P3,4679.076925894209,221,13.103,844,5.52
0,P3,4715.709839881144,222,25.96,845,39.04
0,P2,4720.320393119235,540,13.251,847,5.409
0,P2,4722.096876262801,541,14.286,848,3.329
0,P1,4724.412179221739,255,13.83,850,0.697
0,P2,4725.625486923646,542,14.254,849,4.441
0,P2,4736.174939543076,543,14.143,851,7.785
0,P3,4744.304781278426,223,13.065,852,6.362
0,P3,4747.043971559808,224,13.428,853,5.201
0,P3,4749.930142783353,225,12.975,854,5.619
0,P3,4761.315150638446,226,12.881,857,8.458
0,P2,4763.1991532954435,548,28.002,855,13.944
0,P2,4766.815647249118,549,14.147,858,5.237
0,P1,4768.926063367533,256,15.233,860,0.58
0,P2,4769.974157355592,550,12.885,859,5.125
0,P1,4775.499562330154,257,14.423,862,0.55
0,P2,4775.925857398527,551,14.312,861,4.52
0,P2,4784.300992321041,552,12.854,863,5.614
0,P2,4790.662904116015,553,14.262,864,4.422
0,P3,4801.646926324085,227,12.665,865,6.858
0,P2,4808.67135299345,555,14.252,866,9.779
0,P3,4817.471215881101,228,14.609,867,7.916
0,P1,4818.907867756152,258,14.335,869,0.837
0,P2,4819.669309010821,557,13.255,868,5.481
0,P2,4832.275746665969,558,12.849,871,6.344
0,P3,4835.2055612018485,229,13.261,870,12.721
0,P1,4837.188881793088,259,13.894,873,0.619
0,P2,4838.67570606001,560,13.344,872,5.075
0,P3,4846.979631928405,230,14.465,874,6.179
0,P3,4884.176817669635,231,26.827,875,38.25
0,P1,4886.421799393617,260,15.544,878,0.662
0,P2,4889.5976634056115,563,14.543,877,6.639
0,P2,4894.040970772313,564,13.917,879,4.374
0,P1,4903.972672365829,261,14.135,881,0.527
0,P2,4904.021677280326,565,14.329,880,11.917
0,P1,4906.587845514363,262,14.351,882,0.621
0,P2,4913.012287633394,566,14.452,883,4.597
0,P1,4913.804482315515,263,13.914,884,0.625
0,P3,4932.510156204436,232,27.836,885,12.936
0,P1,4934.861692355531,264,15.779,888,0.68
0,P2,4937.1662380913,568,14.752,887,6.19
0,P2,4940.040705502851,569,13.539,889,3.147
0,P2,4943.328714631171,570,13.451,890,3.979
0,P2,4952.168506341025,571,13.065,891,11.091
0,P3,4955.145962108358,233,13.161,892,11.243
0,P1,4957.835949585508,265,13.839,894,0.537
0,P3,4959.775844902241,234,14.32,893,5.91
0,P3,4964.819724923112,235,13.524,895,4.201
0,P1,4975.760049960091,266,15.391,897,6.768
0,P3,4977.181147443908,236,14.611,896,12.678
0,P2,4988.210422920031,576,13.685,898,5.536
0,P2,4990.873381890424,577,14.847,899,5.263
0,P2,5000.0535045359975,578,12.928,901,7.885
0,P3,5003.096747672285,237,12.978,900,14.035
0,P2,5005.971091335453,580,14.705,902,4.309
0,P2,5010.427240359434,581,13.51,903,5.198
0,P2,5012.769074817937,582,14.056,904,4.857
0,P1,5047.8115388421775,267,14.285,907,32.303
0,P2,5050.075159748465,583,26.381,905,36.204
0,P1,5050.757810082336,268,14.498,908,0.594
0,P1,5053.153349278942,269,15.076,909,0.49
0,P2,5060.3978106711265,584,14.203,910,4.438
0,P2,5072.073722639333,585,14.197,912,6.843
0,P3,5075.239360917072,238,14.538,911,15.428
0,P2,5079.592553595425,587,14.75,913,5.225
0,P2,5081.857859249113,588,14.375,914,4.762
0,P2,5084.989258838309,589,13.989,915,5.331
0,P1,5095.743320785278,270,15.441,918,6.153
0,P3,5101.31467267281,239,26.162,916,16.574
0,P1,5103.105331405535,271,14.023,920,0.746
0,P2,5103.458342446693,591,13.475,919,5.336
0,P1,5109.6443088497435,272,15.334,922,0.707
0,P3,5114.53869642424,240,14.449,921,8.416
0,P1,5119.649576768262,273,14.224,923,7.75
0,P2,5128.306312939622,593,14.677,924,6.145
0,P2,5129.75262531839,594,14.646,925,4.383
0,P2,5132.948772080135,595,14.333,926,5.342
0,P1,5133.418161217168,274,14.473,928,0.552
0,P2,5143.878130086663,596,13.997,929,6.388
0,P3,5147.573909985665,241,13.764,927,15.927
0,P1,5150.334872790622,275,13.912,931,0.462
0,P2,5150.529591631728,598,13.818,930,4.782
0,P1,5156.998553304186,276,14.06,933,0.529
0,P3,5160.42600197177,242,13.412,932,7.609
0,P2,5169.064858141444,600,13.795,934,9.221
0,P3,5176.984258897916,243,14.492,935,6.212
0,P2,5179.428391658371,602,12.927,936,5.35
0,P3,5184.690838416655,244,14.638,937,6.727
0,P2,5217.48813376615,604,29.381,938,36.112
0,P3,5225.572738512369,245,14.168,940,7.123
0,P2,5227.685259802706,606,14.218,941,6.319
0,P2,5228.719677215945,607,13.134,942,4.764
0,P1,5231.450104049199,277,13.986,944,0.585
0,P1,5239.75058012087,278,15.09,945,5.825
0,P3,5242.3569242422745,246,13.726,943,14.573
0,P3,5247.577151404241,247,13.751,946,4.952
0,P3,5253.670238372289,248,14.068,947,7.51
0,P1,5263.629107279365,279,14.33,950,8.338
0,P1,5267.383203365787,280,14.111,951,0.518
0,P3,5269.331328709917,249,25.445,948,17.018
0,P3,5275.069407014891,250,12.895,952,4.656
0,P1,5278.190240508015,281,14.325,954,0.623
0,P2,5278.669744374448,613,14.286,953,4.904
0,P3,5289.971726813716,251,13.73,955,8.839
0,P1,5290.532176978737,282,15.871,956,0.495
0,P2,5299.045167775718,615,13.211,957,4.513
0,P2,5301.09935561866,616,13.414,958,3.394
0,P1,5301.587468659567,283,15.786,959,0.534
0,P2,5312.0191321654165,617,13.528,960,8.585
0,P1,5315.084567676399,284,14.056,961,0.581
0,P3,5323.928676429127,252,14.477,962,5.966
0,P3,5326.625109173851,253,13.303,963,6.559
0,P3,5337.411625985342,254,13.47,966,7.837
0,P2,5339.424092336006,621,27.339,964,14.181
0,P1,5342.336441850141,285,15.74,968,0.489
0,P3,5343.284676412901,255,13.397,967,5.699
0,P2,5351.811079003485,623,14.341,969,6.841
0,P2,5385.740121181458,624,35.679,970,35.329
0,P2,5386.085398425515,625,3.382,972,34.185
0,P2,5390.295403819503,626,14.139,973,4.299
0,P3,5396.767759324124,256,14.399,974,6.746
0,P2,5398.533435282836,628,14.153,975,4.625
0,P2,5409.018021095676,629,27.897,976,10.743
0,P1,5410.993278975981,286,15.872,978,0.541
0,P2,5417.1150491081,630,14.072,979,3.49
0,P2,5422.051343317806,631,13.499,980,3.505
0,P2,5432.944135286296,632,29.406,981,9.582
0,P1,5439.7643377860295,287,13.945,984,0.479
0,P2,5439.836940017473,633,13.513,983,4.388
0,P1,5442.376900145737,288,13.751,985,0.587
0,P1,5458.841841009419,289,14.044,988,0.59
0,P3,5460.561704840764,257,25.984,986,14.866
0,P1,5466.192268805453,290,13.773,990,0.456
0,P2,5467.231968041269,635,13.547,989,5.529
0,P1,5479.685683517127,291,14.673,992,6.66
0,P3,5481.84267747538,258,12.663,991,13.668
0,P1,5481.945594764527,292,15.915,993,0.722
0,P2,5489.572389148476,637,14.709,994,4.83
0,P1,5489.888861259842,293,14.845,995,0.668
0,P1,5503.651856113437,294,14.139,997,7.845
0,P2,5504.12245183426,638,13.424,996,11.035
0,P1,5506.564668563828,295,15.397,998,0.543
0,P3,5515.732181194084,259,12.926,999,5.919
0,P2,5517.927825440641,640,14.753,1000,4.158
0,P2,5552.331126691102,641,13.172,1001,34.992
0,P3,5554.798458957413,260,14.01,1002,36.571
0,P1,5555.351097922111,296,15.299,1003,0.83
0,P2,5563.047117716889,643,14.539,1004,4.984
0,P1,5575.816432273098,297,15.042,1006,7.278
0,P3,5577.769832756303,261,13.921,1005,13.626
0,P1,5582.996461997327,298,14.137,1008,0.588
0,P2,5584.160413957483,645,13.653,1007,5.078
0,P3,5592.152413751035,262,13.38,1009,6.159
0,P3,5603.900753651883,263,27.688,1010,13.074
0,P2,5608.4746586560705,648,13.343,1012,5.745
0,P1,5610.04328940865,299,14.529,1014,0.455
0,P2,5611.472968434684,649,14.098,1013,5.403
0,P1,5614.156948058865,300,14.567,1015,0.649
0,P1,5623.628656484055,301,15.581,1016,7.564
0,P2,5630.518288890815,650,14.016,1017,4.148
0,P1,5632.083776427009,302,15.216,1019,0.697
0,P2,5634.120192663824,651,13.521,1018,5.219
0,P2,5660.801868483728,652,14.62,1020,4.158
0,P2,5664.205490502729,653,14.576,1021,4.301
0,P2,5673.329772644485,654,25.587,1022,10.854
0,P1,5674.958143144783,303,15.385,1024,0.501
0,P2,5681.797378062815,655,13.887,1025,4.389
0,P2,5685.1475050505105,656,13.392,1026,3.849
0,P2,5687.916066622258,657,12.853,1027,3.724
0,P2,5720.302438103566,658,13.297,1028,32.774
0,P2,5726.473772283123,659,14.146,1029,3.999
0,P1,5726.775908390405,304,15.217,1030,0.657
0,P3,5737.514189496414,264,13.624,1031,7.15
0,P1,5743.677250210847,305,15.861,1033,6.681
0,P2,5744.628074341927,661,12.835,1032,11.695
0,P1,5746.4601035343785,306,13.825,1034,0.63
0,P2,5754.172994103988,662,14.804,1035,4.959
0,P3,5760.858123564511,265,14.649,1036,8.726
0,P1,5770.193448642473,307,14.421,1040,0.475
0,P2,5770.884959027033,665,13.204,1038,12.723
0,P3,5771.267997897749,266,28.993,1037,14.022
0,P2,5779.109845574621,666,14.691,1041,4.382
0,P1,5781.783935930524,308,14.156,1043,0.609
0,P2,5782.960138182716,667,13.51,1042,5.761
0,P2,5792.260413698072,668,13.236,1044,7.478
0,P1,5798.08570363732,309,15.309,1046,0.497
0,P2,5798.857248231466,669,13.069,1045,4.56
0,P3,5808.269179082953,267,12.837,1047,7.434
0,P2,5817.744720022791,671,27.348,1048,12.777
0,P3,5821.328418763475,268,14.31,1050,10.056
0,P3,5822.654889165899,269,12.749,1051,4.183
0,P2,5828.645048981122,674,13.955,1052,7.326
0,P3,5832.541595549764,270,14.26,1053,7.816
0,P1,5839.656893499407,310,14.047,1055,7.965
0,P3,5841.648114000354,271,13.043,1054,13.289
0,P3,5847.365170058838,272,14.709,1056,5.664
0,P2,5851.246148981322,678,14.818,1057,5.856
0,P2,5854.055686735665,679,14.652,1058,5.339
0,P1,5887.621560258911,311,14.435,1060,28.638
0,P1,5890.187310912054,312,15.545,1061,0.564
0,P3,5890.360407093067,273,14.691,1059,37.796
0,P3,5898.6178584699865,274,13.555,1062,5.373
0,P3,5901.54845671537,275,13.223,1063,6.26
0,P3,5913.470822074696,276,13.212,1066,7.841
0,P2,5915.257754227599,684,28.488,1064,14.442
0,P1,5918.897994570488,313,14.156,1068,0.783
0,P2,5919.957306835639,685,14.692,1067,5.259
0,P2,5927.325793044009,686,14.785,1069,5.906
0,P2,5936.424889375033,687,14.361,1070,12.408
0,P3,5939.560289337315,277,14.272,1071,12.782
0,P3,5944.991140144705,278,13.078,1072,6.836
0,P2,5947.571362283446,690,14.142,1073,5.853
0,P2,5960.038822940143,691,14.137,1074,8.142
0,P2,5965.935544477111,692,13.297,1075,4.351
0,P3,5971.084062349406,279,14.63,1076,5.826
0,P2,5973.26989357462,694,14.537,1077,5.114
0,P1,5983.514083836106,314,14.035,1079,6.951
0,P3,5985.8812955464155,280,13.453,1078,12.781
0,P1,5986.076755496169,315,15.197,1080,0.738
0,P2,5993.311651355035,696,13.619,1081,4.46
0,P3,5999.185567873438,281,13.538,1082,6.559
0,P2,6009.676948939881,698,29.054,1083,11.165
0,P1,6015.305313102213,316,14.755,1086,0.419
0,P1,6017.7416218534845,317,15.361,1087,0.619
0,P3,6018.114174370534,282,12.918,1085,7.251
0,P3,6025.410371335206,283,12.679,1088,5.889
0,P3,6057.24458121987,284,13.938,1089,36.123
0,P2,6057.812192658582,702,14.73,1090,33.009
0,P3,6065.483010123273,285,13.585,1091,6.761
0,P1,6066.10097025651,318,15.793,1093,0.561
